"ID","Age","Gender","Race","RaceImputed","Location","City","State","ZipCode","County","Address","Latitude","Longitude","Agency","ForceType","Date","Year"
18475,"45","Male","European-American/White","European-American/White","238 Summar Dr","Jackson","TN",38301,"Madison","238 Summar Dr Jackson TN 38301 Madison","35.6368063",-88.834304,"Jackson Police Department","Gunshot",2016-11-24,2016
18470,"43","Male","European-American/White","European-American/White","4280 Mallory Drive","St. Petersburg","FL",33714,"Pinellas","4280 Mallory Drive St. Petersburg FL 33714 Pinellas","27.8177322",-82.691238,"Pinellas County Sheriff's Office","Gunshot",2016-11-23,2016
18471,"19","Male","African-American/Black","African-American/Black","6500 S. Marshfield Ave","Chicago","IL",60636,"Cook","6500 S. Marshfield Ave Chicago IL 60636 Cook","41.775683",-87.665705,"Chicago Police Department","Gunshot",2016-11-23,2016
18472,"43","Male","European-American/White","European-American/White","306 Beeline Road","Holland","MI",49424,"Ottawa","306 Beeline Road Holland MI 49424 Ottawa","42.80693",-86.103985,"Ottawa County Sheriff's Office","Gunshot",2016-11-23,2016
18460,"22","Female","European-American/White","European-American/White","1000 block Park Avenue","Long Beach","CA",90804,"Los Angeles","1000 block Park Avenue Long Beach CA 90804 Los Angeles","33.7789824",-118.1397635,"South Gate Police Department","Gunshot",2016-11-22,2016
18461,"45","Male","European-American/White","European-American/White","13550 S. Beach Blvd.","La Mirada","CA",90638,"Los Angeles","13550 S. Beach Blvd. La Mirada CA 90638 Los Angeles","33.908618",-117.9770593,"Los Angeles County Sheriff's Department","Gunshot",2016-11-22,2016
18462,"34","Male","African-American/Black","African-American/Black","Wabash St and Dayton St","Durham","NC",27701,"Durham","Wabash St and Dayton St Durham NC 27701 Durham","35.9730185",-78.8896304,"Durham Police Department","Gunshot",2016-11-22,2016
18463,"23","Male","African-American/Black","African-American/Black","18th Ave and Alexander St","Newark","NJ",7106,"Essex","18th Ave and Alexander St Newark NJ 07106 Essex","40.738861",-74.2278123,"Newark Police Department","Gunshot",2016-11-22,2016
18464,"36","Male","African-American/Black","African-American/Black","I-10 & N. Main Street","Baytown","TX",77521,"Harris","I-10 & N. Main Street Baytown TX 77521 Harris","29.8082491",-94.9653672,"Jefferson County Sheriff's Office","Gunshot",2016-11-22,2016
18465,"17","Male","African-American/Black","African-American/Black","1501 Research Forest Dr","Shenandoah","TX",77380,"Montgomery","1501 Research Forest Dr Shenandoah TX 77380 Montgomery","30.1771219",-95.4584071,"Montgomery County Sheriff's Office","Gunshot",2016-11-22,2016
18466,"36","Male","European-American/White","European-American/White","Highway 219 and Solomon Run Road","Johnstown","PA",15904,"Cambria","Highway 219 and Solomon Run Road Johnstown PA 15904 Cambria","40.3045405",-78.8305933,"Richland Township Police Department","Gunshot",2016-11-22,2016
18456,"27","Male","European-American/White","European-American/White","1100 block North H Street","Lompoc","CA",93436,"Santa Barbara","1100 block North H Street Lompoc CA 93436 Santa Barbara","34.6555732",-120.457616,"Lompoc Police Department","Gunshot",2016-11-21,2016
18457,"19","Male","African-American/Black","African-American/Black","Smiley Ave and Leola Ave","St. Louis","MO",63139,"St. Louis City","Smiley Ave and Leola Ave St. Louis MO 63139 St. Louis City","38.6066994",-90.2994032,"St. Louis Metropolitan Police Department","Gunshot",2016-11-21,2016
18458,"35","Female","European-American/White","European-American/White","300 block N Street","Hoquiam","WA",98550,"Grays Harbor","300 block N Street Hoquiam WA 98550 Grays Harbor","46.9775287",-123.8945964,"Hoquiam Police Department","Tasered",2016-11-21,2016
18453,"18","Male","European-American/White","European-American/White","U.S. 169 & Northwest Vivion Road","Kansas City","MO",64116,"Clay","U.S. 169 & Northwest Vivion Road Kansas City MO 64116 Clay","39.18188",-94.5944727,"Gladstone Police Department","Gunshot",2016-11-20,2016
18454,"24","Male","Hispanic/Latino","Hispanic/Latino","5800 block Shadow Glen","San Antonio","TX",78240,"Bexar","5800 block Shadow Glen San Antonio TX 78240 Bexar","29.5101325",-98.5975335,"San Antonio Police Department","Gunshot",2016-11-20,2016
18447,"29","Male","Hispanic/Latino","Hispanic/Latino","1300 block N East St","Anaheim","CA",92805,"Orange","1300 block N East St Anaheim CA 92805 Orange","33.8516481",-117.9067037,"Anaheim Police Department","Gunshot",2016-11-19,2016
18448,"15","Male","Asian/Pacific Islander","Asian/Pacific Islander","348 Pioneer Road","Watsonville","CA",95076,"Santa Cruz","348 Pioneer Road Watsonville CA 95076 Santa Cruz","36.971418",-121.793595,"Santa Cruz County Sheriff's Office","Gunshot",2016-11-19,2016
18449,"26","Male","African-American/Black","African-American/Black","6900 block South Damen Avenue","Chicago","IL",60636,"Cook","6900 block South Damen Avenue Chicago IL 60636 Cook","41.7684289",-87.6736208,"Chicago Police Department","Gunshot",2016-11-19,2016
18450,"21","Male","African-American/Black","African-American/Black","362 Sutter Ave","Brooklyn","NY",11212,"Kings","362 Sutter Ave Brooklyn NY 11212 Kings","40.6673224",-73.9059042,"City of New York Police Department","Gunshot",2016-11-19,2016
18451,"56","Male","European-American/White","European-American/White","1908 W. Montana Ave","Chickasha","OK",73018,"Grady","1908 W. Montana Ave Chickasha OK 73018 Grady","35.0253552",-97.957849,"Chickasha Police Department","Gunshot",2016-11-19,2016
18442,"48","Male","African-American/Black","African-American/Black","N Pinal Ave and W 10th St","Casa Grande","AZ",85122,"Pinal","N Pinal Ave and W 10th St Casa Grande AZ 85122 Pinal","32.8827002",-111.7572979,"Casa Grande Police Department","Gunshot",2016-11-18,2016
18443,"35","Male","European-American/White","European-American/White","618 Gap Creek Drive","Fort Walton Beach","FL",32548,"Okaloosa","618 Gap Creek Drive Fort Walton Beach FL 32548 Okaloosa","30.429866",-86.642554,"Okaloosa County Sheriff's Office","Gunshot",2016-11-18,2016
18444,"25","Male","African-American/Black","African-American/Black","600 block SW Colleen Ave","Port St. Lucie","FL",34983,"St. Lucie","600 block SW Colleen Ave Port St. Lucie FL 34983 St. Lucie","27.3107617",-80.3649107,"Port St. Lucie Police Department","Gunshot",2016-11-18,2016
18445,"25","Male","African-American/Black","African-American/Black","11800 block Tibet Road","Ludowici","GA",31316,"Long","11800 block Tibet Road Ludowici GA 31316 Long","31.6902359",-81.7294423,"U.S. Marshals Service","Gunshot",2016-11-18,2016
18446,"52","Male","European-American/White","European-American/White","21000 block Osborne Road","Lakeville","IN",46536,"St. Joseph","21000 block Osborne Road Lakeville IN 46536 St. Joseph","41.5496623",-86.2726895,"St. Joseph County Sheriff's Office","Gunshot",2016-11-18,2016
18441,"25","Male","European-American/White","European-American/White","I-10","Beaumont","TX",77705,"Jefferson","I-10 Beaumont TX 77705 Jefferson","30.0800681",-94.1357104,"Jefferson County Sheriff's Office","Gunshot",2016-11-17,2016
25090,"36","Male","African-American/Black","African-American/Black","46353 Durbin Road","Tickfaw","LA",70466,"Tangipahoa","46353 Durbin Road Tickfaw LA 70466 Tangipahoa","30.5267386",-90.55111,"Tangipahoa Parish Sheriff's Office","Beaten/Bludgeoned with instrument",2016-11-17,2016
18436,"56","Male","European-American/White","European-American/White","2779 Reservoir Ln","Redding","CA",96002,"Shasta","2779 Reservoir Ln Redding CA 96002 Shasta","40.5665575",-122.3449956,"Redding Police Department","Gunshot",2016-11-16,2016
18437,"37","Male","Hispanic/Latino","Hispanic/Latino","Penn Street and Painter Avenue","Whittier","CA",90602,"Los Angeles","Penn Street and Painter Avenue Whittier CA 90602 Los Angeles","33.9754332",-118.0326703,"Whittier Police Department","Gunshot",2016-11-16,2016
18438,"39","Male","European-American/White","European-American/White","Mackenzie Drive","St. Joseph","MO",64503,"Buchanan","Mackenzie Drive St. Joseph MO 64503 Buchanan","39.716477",-94.811352,"Buchanan County Sheriff's Office","Tasered",2016-11-16,2016
18439,"24","Male","African-American/Black","African-American/Black","White Bluff Road and Magnolia Avenue","Savannah","GA",31406,"Chatham","White Bluff Road and Magnolia Avenue Savannah GA 31406 Chatham","31.9853637",-81.1294552,"Savannah-Chatham Metropolitan Police Department","Gunshot",2016-11-16,2016
18433,"48","Male","Race unspecified","European-American/White","Ynez Rd and County Center Dr","Temecula","CA",92591,"Riverside","Ynez Rd and County Center Dr Temecula CA 92591 Riverside","33.52744",-117.1626344,"Riverside County Sheriff's Department","Gunshot",2016-11-15,2016
18434,"25","Male","African-American/Black","African-American/Black","N George St & George Street & Veterans of Foreign Wars Memorial Hwy","York","PA",17406,"York","N George St & George Street & Veterans of Foreign Wars Memorial Hwy York PA 17406 York","39.9901116",-76.7336368,"Pennsylvania State Police","Gunshot",2016-11-15,2016
18435,"37","Male","European-American/White","European-American/White","889 Bay Area Blvd","Webster","TX",77598,"Harris","889 Bay Area Blvd Webster TX 77598 Harris","29.5423386",-95.1357914,"Webster Police Department","Gunshot",2016-11-15,2016
18428,"53","Male","African-American/Black","African-American/Black","I-75, County Rd 850 & Corkscrew Rd","Estero","FL",33928,"Lee","I-75, County Rd 850 & Corkscrew Rd Estero FL 33928 Lee","26.4332124",-81.7768807,"Lee County Sheriff's Office","Gunshot",2016-11-14,2016
18431,"38","Male","European-American/White","European-American/White","3626 Plantation Drive","Ormond Beach","FL",32174,"Volusia","3626 Plantation Drive Ormond Beach FL 32174 Volusia","29.2242938",-81.2304839,"Volusia County Sheriff's Office","Gunshot",2016-11-14,2016
18425,"22","Male","Hispanic/Latino","Hispanic/Latino","3800 block Marlborough Ave","San Diego","CA",92105,"San Diego","3800 block Marlborough Ave San Diego CA 92105 San Diego","32.7477854",-117.1057279,"San Diego Police Department","Gunshot",2016-11-13,2016
18426,"21","Male","Hispanic/Latino","Hispanic/Latino","9401 S Shartel Ave","Oklahoma City","OK",73139,"Oklahoma","9401 S Shartel Ave Oklahoma City OK 73139 Oklahoma","35.371128",-97.5273811,"Oklahoma City Police Department","Gunshot",2016-11-13,2016
18427,"31","Male","European-American/White","European-American/White","Highway 78 and Pinewood Drive","Ladson","SC",29456,"Dorchester","Highway 78 and Pinewood Drive Ladson SC 29456 Dorchester","33.0035668",-80.1217064,"Charleston County Sheriff's Office","Tasered",2016-11-13,2016
25089,"38","Male","European-American/White","European-American/White","2740 Lackawanna Avenue","Bloomsburg","PA",17815,"Columbia","2740 Lackawanna Avenue Bloomsburg PA 17815 Columbia","41.0123936",-76.407111,"Scott Township Police Department","Gunshot",2016-11-13,2016
18422,"40","Male","European-American/White","European-American/White","E 5th Ave and Cordova St","Anchorage","AK",99501,"Anchorage","E 5th Ave and Cordova St Anchorage AK 99501 Anchorage","61.2175686",-149.8792139,"Anchorage Police Department","Gunshot",2016-11-12,2016
18423,"29","Male","Hispanic/Latino","Hispanic/Latino","1300 block W Calle De La Plaza","Sahuarita","AZ",85629,"Pima","1300 block W Calle De La Plaza Sahuarita AZ 85629 Pima","31.9244552",-110.9932022,"Sahuarita Police Department","Gunshot",2016-11-12,2016
18424,"44","Male","European-American/White","European-American/White","871 Old Industrial Blvd","McDonough","GA",30253,"Henry","871 Old Industrial Blvd McDonough GA 30253 Henry","33.4289494",-84.1792007,"McDonough Police Department","Tasered",2016-11-12,2016
18416,"24","Male","European-American/White","European-American/White","South 9th Street and Pitkin Avenue","Grand Junction","CO",81501,"Mesa","South 9th Street and Pitkin Avenue Grand Junction CO 81501 Mesa","39.0643813",-108.5576832,"Grand Junction Police Department","Gunshot",2016-11-11,2016
18418,"33","Male","Hispanic/Latino","Hispanic/Latino","N Wilson St & W Irving St","Boise","ID",83706,"Ada","West Irving Street Boise ID 83706 Ada","43.6152294",-116.2424667,"Boise Police Department","Gunshot",2016-11-11,2016
18419,"30","Female","European-American/White","European-American/White","1700 block McLaurin Lane","Fuquay-Varina","NC",27526,"Wake","1700 block McLaurin Lane Fuquay-Varina NC 27526 Wake","35.6093656",-78.7699433,"Granville County Sheriff's Office","Gunshot",2016-11-11,2016
18420,"47","Male","European-American/White","European-American/White","X4 Road","Paradox","CO",81411,"Montrose","CO  Montrose County","38.319319",-108.969644,"Montrose County Sheriff's Office","Gunshot",2016-11-11,2016
18414,"53","Male","European-American/White","European-American/White","2938 Delrose Dr N","Lakeland","FL",33805,"Polk","2938 Delrose Dr N Lakeland FL 33805 Polk","28.0768214",-81.9012221,"Polk County Sheriff's Office","Gunshot",2016-11-10,2016
18415,"41","Male","Hispanic/Latino","Hispanic/Latino","302 W. Harris Ave.","San Angelo","TX",76903,"Tom Green","302 W. Harris Ave. San Angelo TX 76903 Tom Green","31.4621349",-100.4427432,"San Angelo Police Department","Gunshot",2016-11-10,2016
18417,"30","Male","African-American/Black","African-American/Black","3200 Lakeview Pl","East Point","GA",30337,"Fulton","3200 Lakeview Pl East Point GA 30337 Fulton","33.6474801",-84.4886268,"East Point Police Department","Gunshot",2016-11-10,2016
18413,"36","Male","European-American/White","European-American/White","2244 W. White Mountain Blvd.","Lakeside","AZ",85929,"Navajo","2244 W. White Mountain Blvd. Lakeside AZ 85929 Navajo","34.1601058",-109.9806715,"Arizona Department of Public Safety","Gunshot",2016-11-09,2016
18408,"45","Male","Hispanic/Latino","Hispanic/Latino","500 block E. 4th St.","Azusa","CA",91702,"Los Angeles","500 block E. 4th St. Azusa CA 91702 Los Angeles","34.1279887",-117.9024302,"Azusa Police Department, Irwindale Police Department","Gunshot",2016-11-08,2016
18409,"23","Male","Hispanic/Latino","Hispanic/Latino","14572 E 46th Ave","Denver","CO",80249,"Denver","14572 block E 46th Ave Denver CO 80249 Denver","39.7802199",-104.7646852,"Denver Police Department, Aurora Police Department","Gunshot",2016-11-08,2016
18410,"19","Male","European-American/White","European-American/White","US-183","Plainville","KS",67601,"Ellis","US-183 Plainville KS 67601 Ellis","39.2347331",-99.29829,"Ellis County Sheriff's Office","Gunshot",2016-11-08,2016
18411,"62","Male","African-American/Black","African-American/Black","2112 Howard Gap Road","Hendersonville","NC",28792,"Henderson","2112 Howard Gap Road Hendersonville NC 28792 Henderson","35.3722537",-82.4668518,"Henderson County Sheriff's Office","Tasered",2016-11-08,2016
18412,"26","Male","European-American/White","European-American/White","W Prospect Rd and Fort Ave","Ashtabula","OH",44004,"Ashtabula","W Prospect Rd and Fort Ave Ashtabula OH 44004 Ashtabula","41.859909",-80.8044427,"Ashtabula Police Department","Gunshot",2016-11-08,2016
18405,"31","Male","African-American/Black","African-American/Black","3100 block N 9th St","Philadelphia","PA",19133,"Philadelphia","3100 block N 9th St Philadelphia PA 19133 Philadelphia","39.9990217",-75.1449323,"Philadelphia Police Department","Gunshot",2016-11-07,2016
18406,"34","Male","Race unspecified","Asian/Pacific Islander","700 Tri-State Tollway","South Holland","IN",60473,"Cook","700 Tri-State Tollway South Holland IN 60473 Cook","41.579519849484",-87.598019399244,"Hammond Police Department","Gunshot",2016-11-07,2016
